genre,artist_name,track_name,popularity,energy,tempo,valence
Hip-Hop,G-Eazy,Pick Me Up,58,0.731,84.913,0.44
Hip-Hop,Revol,Besame (feat. Baby Rasta) - Remix,62,0.723,139.999,0.621
Hip-Hop,Rick Ross,Idols Become Rivals,54,0.716,78.829,0.404
Hip-Hop,Lil Wayne,I'm Single,53,0.381,85.537,0.689
Hip-Hop,A.R. Rahman,Jai Ho! (You Are My Destiny),64,0.942,136.198,0.895
Hip-Hop,Andy Mineo,Shame,50,0.387,82.862,0.352
Hip-Hop,Token,Well,53,0.727,129.795,0.235
Hip-Hop,Papoose,Precious Jewel (feat. Musiq Soulchild),53,0.581,82.322,0.118
Hip-Hop,Promoting Sounds,Somebody Else,58,0.596,90.934,0.185
Hip-Hop,2Pac,Shorty Wanna Be A Thug,59,0.716,90.009,0.352
Hip-Hop,Zion & Lennox,Pierdo la Cabeza - Remix,64,0.795,93.023,0.666
Hip-Hop,Tego Calderon,Al Natural (feat. Yandel),63,0.782,95.01,0.745
Hip-Hop,2Pac,I Ain't Mad At Cha,59,0.679,85.04,0.672
Hip-Hop,DJ Khaled,Jermaine's Interlude (feat. J. Cole),50,0.678,136.348,0.61
Hip-Hop,BONES,Branches,56,0.333,124.993,0.105
Hip-Hop,Roy Woods,BB,55,0.354,105.973,0.111
Hip-Hop,A Tribe Called Quest,Sucka Nigga,53,0.623,86.233,0.928
Hip-Hop,Jon B.,Don't Talk,56,0.497,104.59,0.674
Hip-Hop,Phora,God,50,0.625,144.065,0.342
Hip-Hop,Paper Lovee,Here 4 Ya,50,0.33,125.122,0.237
Hip-Hop,Joey Bada$$,BABYLON (feat. Chronixx),55,0.695,173.468,0.393
Hip-Hop,Azizi Gibson,Smoking with the Gods,51,0.543,100.036,0.208
Hip-Hop,Mr Eazi,Leg Over,63,0.681,98.078,0.546
Hip-Hop,Healy,Unwind,52,0.35,123.988,0.41
Hip-Hop,Bobby Brown,Roni,54,0.696,146.658,0.904
Hip-Hop,Three 6 Mafia,That's Right - Explicit Album Version,52,0.707,87.033,0.592
Hip-Hop,YFN Lucci,Front Row in LA,52,0.595,124.108,0.383
Hip-Hop,Jay Rock,Redemption (feat. SZA),52,0.83,144.017,0.332
Hip-Hop,Bad Meets Evil,Welcome 2 Hell,55,0.935,141.957,0.842
Hip-Hop,Vic Mensa,New Bae,52,0.519,105.0,0.415
Hip-Hop,The Internet,It Gets Better (With Time),55,0.375,83.997,0.514
Hip-Hop,A$AP Ferg,Olympian,53,0.583,160.026,0.365
Hip-Hop,Lil Pump,Whitney (feat. Chief Keef),57,0.541,140.015,0.305
Hip-Hop,Nipsey Hussle,Right Hand 2 God,52,0.802,97.234,0.165
Hip-Hop,Die Antwoord,Banana Brain,64,0.93,150.085,0.254
Hip-Hop,Nas,Bonjour,53,0.856,143.953,0.637
Hip-Hop,Salt-N-Pepa,None Of Your Business,53,0.569,197.89,0.747
Hip-Hop,50 Cent,Window Shopper,58,0.628,174.35,0.467
Hip-Hop,DaBaby,Deserve It,51,0.753,149.972,0.409
Hip-Hop,O.T. Genasis,Push It,54,0.621,128.053,0.445
Hip-Hop,J. Cole,Caged Bird,52,0.766,82.039,0.362
Hip-Hop,YFN Lucci,Boss Life (feat. Offset),52,0.426,145.154,0.322
Hip-Hop,Ski Mask The Slump God,CHILD’S PLAY,53,0.88,160.012,0.768
Hip-Hop,Flipp Dinero,On Some,54,0.846,137.984,0.342
Hip-Hop,David Banner,Stuntin' Is A Habit,51,0.611,88.27,0.575
Hip-Hop,F1rstman,Dance,61,0.814,97.974,0.766
Hip-Hop,MF DOOM,Potholderz feat. Count Bass D,53,0.676,87.204,0.728
Hip-Hop,Young Dolph,What's the Deal,51,0.947,132.013,0.813
Hip-Hop,Malibu Ken,Tuesday,53,0.731,168.111,0.723
Hip-Hop,Ski Mask The Slump God,BUKKAKE,53,0.72,119.955,0.711
Hip-Hop,Childish Major,NoEyeInTeam,55,0.691,145.046,0.501
Hip-Hop,ScHoolboy Q,Ride Out,52,0.892,72.015,0.448
Hip-Hop,N.E.R.D,Voilà,55,0.608,154.102,0.658
Hip-Hop,Los Originales De San Juan,La Muerte de Manuelon,54,0.627,186.57,0.538
Hip-Hop,Don Omar,"No Se De Ella ""My Space""",52,0.685,87.999,0.756
Hip-Hop,BROCKHAMPTON,BOYS,54,0.519,145.02,0.852
Hip-Hop,The Notorious B.I.G.,Kick In The Door - 2014 Remastered Version,56,0.854,179.801,0.671
Hip-Hop,WHATUPRG,SWISH,49,0.74,135.321,0.692
Hip-Hop,Trey Songz,Lay Yo Head,58,0.641,119.924,0.378
Hip-Hop,Sheck Wes,Burn Slow - Interlude,56,0.459,140.07,0.329
Hip-Hop,Cousin Stizz,500 Horses,51,0.55,105.99,0.606
Hip-Hop,Lil Wayne,Hasta La Vista,55,0.741,149.982,0.753
Hip-Hop,DeJ Loaf,Try Me,58,0.81,170.044,0.247
Hip-Hop,Lil Yachty,SELF MADE,53,0.497,134.174,0.11
Hip-Hop,Kevin Gates,I Love It,50,0.707,115.078,0.513
Hip-Hop,Jamie Foxx,Fall For Your Type,55,0.393,136.866,0.193
Hip-Hop,JID,Somebody,52,0.558,76.037,0.511
Hip-Hop,Jill Scott,Golden,53,0.584,99.985,0.589
Hip-Hop,Phora,Boss Up,50,0.636,77.248,0.163
Hip-Hop,PnB Rock,Friends,54,0.678,163.033,0.461
Hip-Hop,Waka Flocka Flame,Rotation (feat. Future),52,0.601,131.6,0.304
Hip-Hop,Krizz Kaliko,Ti**ies,52,0.877,166.184,0.367
Hip-Hop,Vic Mensa,No Chill,53,0.844,140.57,0.289
Hip-Hop,Common,GO!,53,0.775,104.959,0.526
Hip-Hop,"Tyler, The Creator",Her,50,0.368,145.822,0.496
Hip-Hop,TLC,Red Light Special,56,0.449,189.243,0.364
Hip-Hop,Eve,Tambourine,58,0.855,102.631,0.548
Hip-Hop,"Tyler, The Creator",WOLF,53,0.303,139.042,0.383
Hip-Hop,Roy Woods,Balance (feat. dvsn & PnB Rock),55,0.448,122.037,0.676
Hip-Hop,Big Sean,Same Time Pt. 1,52,0.489,117.296,0.683
Hip-Hop,Die Antwoord,Cookie Thumper!,61,0.795,133.938,0.504
Hip-Hop,Cartel De Santa,Perros,62,0.761,94.011,0.676
Hip-Hop,JAY Z,Izzo / In The End,57,0.91,92.332,0.494
Hip-Hop,Speaker Knockerz,Flexin & Finessin,52,0.773,155.031,0.807
Hip-Hop,Jeezy,Hustlaz Ambition,51,0.769,142.827,0.475
Hip-Hop,Omarion,I'm Up (feat. Kid Ink & French Montana),59,0.505,97.998,0.704
Hip-Hop,Khea,Como Le Digo,69,0.385,129.958,0.19
Hip-Hop,Kevin Gates,Off Da Meter,50,0.658,132.035,0.338
Hip-Hop,Kevin Gates,Ask For More,50,0.66,76.493,0.473
Hip-Hop,August Alsina,Numb - Bonus Track,59,0.488,96.032,0.26
Hip-Hop,Lupe Fiasco,Hip-Hop Saved My Life (feat. Nikki Jean),51,0.684,100.006,0.246
Hip-Hop,Mac Miller,All Around The World,52,0.925,150.632,0.354
Hip-Hop,Kendrick Lamar,Kush & Corinthians,52,0.731,176.781,0.306
Hip-Hop,Meek Mill,Burn - feat. Big Sean,54,0.895,111.389,0.622
Hip-Hop,Kid Cudi,Don’t Play This Song,51,0.628,137.918,0.486
Hip-Hop,Ab-Soul,YMF,50,0.62,129.937,0.12
Hip-Hop,Dave East,I Dont Understand It,54,0.834,78.86,0.552
Hip-Hop,DJ Khaled,How Many Times,54,0.704,116.016,0.867
Hip-Hop,Jungle Brothers,Doin' Our Own Dang,57,0.447,113.082,0.839
Hip-Hop,Kevin Gates,Great Example,50,0.748,149.026,0.612
Hip-Hop,Missy Elliott,I'm Better (feat. Lamb),55,0.354,105.005,0.561
Hip-Hop,Freddie Gibbs,High (feat. Danny Brown),53,0.805,118.965,0.616
Hip-Hop,Chief Keef,My Baby,51,0.595,139.988,0.53
Hip-Hop,The Notorious B.I.G.,Hold Ya Head (feat. Bob Marley),56,0.556,79.94,0.292
Hip-Hop,Beastie Boys,So What'Cha Want - 2009 Digital Remaster,52,0.942,171.37,0.766
Hip-Hop,King Lil G,Ak47,53,0.517,119.901,0.15
Hip-Hop,Lloyd,Caramel,53,0.67,136.066,0.49
Hip-Hop,Ice Cube,Don't Bring Me No Bag,55,0.746,135.016,0.249
Hip-Hop,WHATUPRG,NI AQUI,51,0.761,135.965,0.576
Hip-Hop,Aminé,Slide,53,0.568,98.98,0.815
Hip-Hop,Eminem,Must Be The Ganja,57,0.81,83.03,0.78
Hip-Hop,OutKast,The Way You Move (feat. Sleepy Brown) - Radio Mix,51,0.59,125.978,0.608
Hip-Hop,G Herbo,FoReal,55,0.797,78.006,0.44
Hip-Hop,Grupo Exterminador,Las Monjitas,57,0.71,207.695,0.739
Hip-Hop,Eminem,So Much Better,57,0.858,84.497,0.616
Hip-Hop,Mustard,Anywhere,56,0.68,139.698,0.33
Hip-Hop,LUCKI,More Than Ever,51,0.73,152.011,0.597
Hip-Hop,Eminem,Rain Man,51,0.493,88.042,0.478
Hip-Hop,Lil Durk,1(773) Vulture,53,0.61,132.086,0.0624
Hip-Hop,The Internet,Stay the Night,55,0.422,93.002,0.604
Hip-Hop,Raekwon,"Guillotine (Swordz) (feat. Ghostface Killah, Inspectah Deck & GZA (Genius))",52,0.728,100.059,0.809
Hip-Hop,South Park Mexican,Real Gangsta,52,0.681,92.871,0.0648
Hip-Hop,Kris Wu,Deserve (feat. Travis Scott),54,0.697,134.0,0.61
Hip-Hop,Rae Sremmurd,Rock N Roll Hall Of Fame - From SR3MM,55,0.746,143.955,0.538
Hip-Hop,Canserbero,Maquiavélico,67,0.868,92.907,0.402
Hip-Hop,Avant,Makin' Good Love,55,0.647,142.268,0.718
Hip-Hop,Nicky Jam,Hasta el Amanecer (feat. Daddy Yankee) - The Remix,62,0.721,93.976,0.669
Hip-Hop,Paris,NIGHT,55,0.66,109.955,0.624
Hip-Hop,Young Money,Every Girl,52,0.73,76.067,0.762
Hip-Hop,bbno$,moneytalk,55,0.693,82.955,0.377
Hip-Hop,Tech N9ne,Colorado - Bonus Track,50,0.719,138.031,0.343
Hip-Hop,Gunna,Money Don’t Change You,54,0.601,163.037,0.292
Hip-Hop,Birdman,MIA,54,0.549,134.955,0.358
Hip-Hop,50 Cent,No Romeo No Juliet,60,0.602,119.922,0.415
Hip-Hop,Aesop Rock,Rings,51,0.857,127.939,0.776
Hip-Hop,Eminem,Evil Deeds,51,0.683,75.504,0.259
Hip-Hop,Future,Group Home,53,0.609,143.351,0.396
Hip-Hop,Lil Yachty,"Everything Good, Everything Right",54,0.716,139.944,0.142
Hip-Hop,EARTHGANG,Build,51,0.803,131.348,0.681
Hip-Hop,Cartel De Santa,Volvió el Sensei,63,0.54,136.121,0.3
Hip-Hop,Lecrae,Say I Won't,52,0.683,127.993,0.742
Hip-Hop,50 Cent,I Get Money,52,0.932,124.144,0.437
Hip-Hop,G-Eazy,Gotdamn,56,0.512,83.972,0.202
Hip-Hop,Night Lovell,Barbie Doll,56,0.66,99.988,0.629
Hip-Hop,Curren$y,The Blow,52,0.628,71.182,0.717
Hip-Hop,Skizzy Mars,The City (feat. Phoebe Ryan),53,0.859,93.079,0.661
Hip-Hop,TobyMac,Til The Day I Die,55,0.876,99.981,0.293
Hip-Hop,Pouya,2000 Rounds,56,0.692,144.702,0.0658
Hip-Hop,KYLE,iMissMe (feat. Khalid),54,0.699,113.959,0.845
Hip-Hop,Creek Boyz,With My Team,50,0.574,129.99,0.532
Hip-Hop,City Morgue,Aw Shit - Zillakami Solo,56,0.729,82.037,0.5
Hip-Hop,Pete Rock,Grown Man Sport,58,0.757,88.025,0.607
Hip-Hop,Gucci Mane,Enormous (feat. Ty Dolla $ign),53,0.486,142.606,0.493
Hip-Hop,Rae Sremmurd,My X,54,0.607,130.077,0.165
Hip-Hop,King Geedorah,Fazers,51,0.965,90.564,0.719
Hip-Hop,Jurassic 5,What's Golden,57,0.815,94.009,0.76
Hip-Hop,Smino,blkjuptr,53,0.373,111.164,0.487
Hip-Hop,Tech N9ne,On the Bible,51,0.631,97.401,0.214
Hip-Hop,Run The Jewels,Panther Like a Panther (Miracle Mix) [feat. Trina],50,0.734,163.847,0.757
Hip-Hop,Earl Sweatshirt,Off Top,51,0.638,75.992,0.379
Hip-Hop,Young Thug,"Slime Shit (feat. Yak Gotti, Duke & Peewee Roscoe)",52,0.423,132.928,0.282
Hip-Hop,Three 6 Mafia,Lolli Lolli (Pop That Body) - Explicit Album Version,50,0.946,120.0,0.872
Hip-Hop,SahBabii,Squidiculous (feat. T3),44,0.327,104.001,0.279
Hip-Hop,Artifacts,Wrong Side of Da Tracks,57,0.56,88.299,0.634
Hip-Hop,Voz De Mando,El Trampolin (feat. El Fantasma),58,0.588,113.036,0.969
Hip-Hop,Quality Control,Violation Freestyle,54,0.552,127.981,0.267
Hip-Hop,Ty Dolla $ign,Drugs (feat. Wiz Khalifa),57,0.573,74.984,0.404
Hip-Hop,Statik Selektah,21 & Over,49,0.746,90.045,0.381
Hip-Hop,Belly,Man Listen,56,0.676,178.012,0.547
Hip-Hop,Young Dolph,Meech,51,0.493,150.027,0.195
Hip-Hop,Shakka,Man Down (feat. AlunaGeorge),69,0.665,104.239,0.807
Hip-Hop,T.I.,More & More (feat. Jeezy),51,0.732,56.983,0.442
Hip-Hop,KAYTRANADA,TOGETHER,60,0.694,112.017,0.809
Hip-Hop,Noname,All I Need (feat. Xavier Omär),54,0.364,91.564,0.5
Hip-Hop,Dave East,Annoying,52,0.792,121.929,0.523
Hip-Hop,SiR,Something Foreign (feat. ScHoolboy Q),56,0.621,107.991,0.563
Hip-Hop,NAV,Mariah,53,0.441,72.549,0.484
Hip-Hop,SahBabii,Sunny Days (feat. T3),54,0.648,155.04,0.452
Hip-Hop,Flo Rida,Hola (feat. Maluma),66,0.711,113.026,0.649
Hip-Hop,Gucci Mane,Wasted (feat. Plies),50,0.727,155.093,0.549
Hip-Hop,Germ,AWKWARD CAR DRIVE,50,0.441,82.957,0.13
Hip-Hop,Cookin Soul,Knowmyname,56,0.851,179.239,0.892
Hip-Hop,Rage Against The Machine,How I Could Just Kill a Man,61,0.939,95.884,0.63
Hip-Hop,Ardian Bujupi,CIKA CIKA (feat. Xhensila) - Remix,66,0.826,99.99,0.663
Hip-Hop,Yung Pinch,Sail Away,54,0.483,122.926,0.185
Hip-Hop,Saba,SMILE,54,0.647,79.81,0.527
Hip-Hop,Mike WiLL Made-It,On The Come Up (feat. Big Sean),52,0.643,110.052,0.511
Hip-Hop,Kid Cudi,Too Bad I Have To Destroy You Now,50,0.664,105.976,0.094
Hip-Hop,Lupe Fiasco,Words I Never Said (feat. Skylar Grey),52,0.928,107.576,0.37
Hip-Hop,Brennan Savage,Badlands,59,0.655,165.902,0.25
Hip-Hop,Machine Gun Kelly,Runnin',50,0.734,140.053,0.536
Hip-Hop,Pastor Troy,Throw It Up,54,0.602,145.941,0.138
Hip-Hop,Childish Gambino,III. Urn,50,0.445,140.034,0.399
Hip-Hop,Kid Ink,Lamborghini Dreaming,56,0.618,149.806,0.428
Hip-Hop,Tory Lanez,"Connection (feat. Fabolous, Davo & Paloma Ford)",53,0.637,150.017,0.216
Hip-Hop,Moneybagg Yo,Bagg Move (feat. Quavo),51,0.719,140.02,0.661
Hip-Hop,Nas,One Mic,52,0.608,91.672,0.429
Hip-Hop,Joyner Lucas,Mansion,52,0.756,120.01,0.474
Hip-Hop,Pusha T,New God Flow,52,0.92,174.202,0.521
Hip-Hop,Russ,Psycho,53,0.552,128.012,0.498
Hip-Hop,Nicky Jam,Si Tú No Estás,62,0.836,179.923,0.523
Hip-Hop,Smino,Ruby Red,53,0.515,126.819,0.26
Hip-Hop,Danger Incorporated,World Wide Web,55,0.377,125.952,0.177
Hip-Hop,G-Eazy,Love Is Gone,57,0.79,80.522,0.23
Hip-Hop,Young Dolph,In My System,51,0.442,129.994,0.174
Hip-Hop,Tobi Lou,Billy,53,0.453,137.022,0.52
Hip-Hop,SahBabii,Throw It,44,0.499,140.013,0.15
Hip-Hop,Yelawolf,Row Your Boat,53,0.736,75.997,0.657
Hip-Hop,Gucci Mane,Peepin out the Blinds,52,0.649,150.968,0.624
Hip-Hop,Iggy Azalea,Team,63,0.692,100.023,0.218
Hip-Hop,Slum Village,"The Look of Love, Pt. 1",54,0.586,92.907,0.533
Hip-Hop,88GLAM,Wet Dreams,55,0.694,73.506,0.892
Hip-Hop,Pell,Got It Like That - Eleven:11 Remix,50,0.642,124.962,0.179
Hip-Hop,Rich The Kid,Drippin' (feat. Chris Brown),54,0.711,90.515,0.544
Hip-Hop,G Herbo,Ok,54,0.652,140.004,0.753
Hip-Hop,Drake,"Two Birds, One Stone",53,0.832,86.35,0.358
Hip-Hop,Young Thug,RiRi,53,0.489,139.848,0.457
Hip-Hop,Lil Durk,Way More,52,0.455,161.027,0.199
Hip-Hop,DJ Esco,Xotic,53,0.632,151.99,0.499
Hip-Hop,Fabolous,She Wildin',52,0.642,91.381,0.158
Hip-Hop,Ryan Caraveo,Bang,56,0.451,169.946,0.245
Hip-Hop,Darell,Vamo Alla,61,0.748,89.958,0.838
Hip-Hop,Daddy Yankee,No Me Dejes Solo,63,0.837,95.968,0.798
Hip-Hop,Bazanji,Mannequins,57,0.683,142.072,0.676
Hip-Hop,Quality Control,Pop Sh*t,54,0.594,139.011,0.307
Hip-Hop,Kid Cudi,The End,51,0.774,158.006,0.446
Hip-Hop,Sheck Wes,Vetements Socks,54,0.729,119.999,0.326
Hip-Hop,Burna Boy,Dangote,57,0.651,67.169,0.8
Hip-Hop,Usher,Confessions,59,0.417,115.985,0.559
Hip-Hop,Rejjie Snow,PURPLE TUESDAY (feat. Joey Bada$$ & Jesse Boykins III),50,0.458,84.188,0.723
Hip-Hop,Rae Sremmurd,Lit Like Bic,54,0.673,124.011,0.126
Hip-Hop,D'Angelo,Brown Sugar,60,0.486,83.077,0.589
Hip-Hop,A$AP Mob,London Town,52,0.61,126.016,0.529
Hip-Hop,Roy Woods,Gwan Big Up Urself,57,0.527,90.027,0.272
Hip-Hop,OutKast,Wheelz of Steel,52,0.641,111.649,0.489
Hip-Hop,Kevin Gates,Why I,49,0.68,140.04,0.619
Hip-Hop,2 LIVE CREW,Me So Horny,53,0.727,128.746,0.623
Hip-Hop,Gucci Mane,Bucket List,52,0.453,100.925,0.107
Hip-Hop,Los Originales De San Juan,La Caspa Del Diablo,55,0.773,112.401,0.827
Hip-Hop,Alexis y Fido,5 Letras,65,0.768,93.971,0.667
Hip-Hop,Kevin Gates,GOMD,49,0.817,152.675,0.478
Hip-Hop,OutKast,Jazzy Belle,52,0.651,92.028,0.102
Hip-Hop,SAINt JHN,God Bless the Internet,56,0.512,87.022,0.671
Hip-Hop,Ty Dolla $ign,Campaign (feat. Future),55,0.718,153.548,0.476
Hip-Hop,$uicideBoy$,Elysian Fields,55,0.717,99.943,0.509
Hip-Hop,Mac Miller,The Festival (feat. Little Dragon),53,0.489,133.675,0.386
Hip-Hop,Kid Ink,That's on You,59,0.481,104.984,0.277
Hip-Hop,JAY Z,Jigga What / Faint,56,0.96,133.63,0.566
Hip-Hop,Dave East,NOBU,52,0.873,122.019,0.833
Hip-Hop,Migos,Top Down On Da NAWF,56,0.438,151.021,0.144
Hip-Hop,Tech N9ne,No K,50,0.641,123.975,0.658
Hip-Hop,2Pac,Picture Me Rollin',60,0.757,95.905,0.449
Hip-Hop,DJ Shadow,Six Days - Remix,59,0.943,171.811,0.718
Hip-Hop,Moneybagg Yo,Gang Gang,51,0.802,131.998,0.453
Hip-Hop,Joey Purp,Hallelujah,51,0.521,160.074,0.489
Hip-Hop,Jon B.,Calling On You,55,0.375,101.113,0.475
Hip-Hop,Nicky Jam,With You Tonight (Hasta El Amanecer),55,0.588,93.979,0.564
Hip-Hop,Quavo,BIG BRO,56,0.673,154.988,0.465
Hip-Hop,DMX,What These Bitches Want,53,0.837,167.289,0.703
Hip-Hop,Phora,When It's Over (feat. Tiffany Evans),50,0.44,81.425,0.448
Hip-Hop,J. Cole,No Role Modelz - Live,53,0.695,102.647,0.163
Hip-Hop,Casper Magico,No Me Hables de Amor,59,0.78,171.986,0.93
Hip-Hop,Aventura,Todavía Me Amas,60,0.536,130.018,0.925
Hip-Hop,Young M.A,Praktice,55,0.721,151.966,0.369
Hip-Hop,G Herbo,Never Cared,54,0.547,77.541,0.533
Hip-Hop,SZA,Babylon (feat. Kendrick Lamar),55,0.71,131.891,0.367
Hip-Hop,Swoope,Hall of Fame,51,0.577,150.076,0.437
Hip-Hop,Yung Pinch,Cloud 9,54,0.347,160.057,0.236
Hip-Hop,Los Inquietos Del Norte,Locos Desde Ayer,55,0.738,124.369,0.749
Hip-Hop,GAWVI,Hope You Say,52,0.516,73.497,0.507
Hip-Hop,Fabolous,You Be Killin Em,54,0.909,93.977,0.557
Hip-Hop,Future,Ain't No Time,53,0.587,145.016,0.135
Hip-Hop,Injury Reserve,North Pole,51,0.451,76.784,0.492
Hip-Hop,Aventura,Hermanita,58,0.536,126.058,0.961
Hip-Hop,Against All Logic,This Old House Is All I Have,54,0.804,86.974,0.482
Hip-Hop,Gorillaz,Broken,57,0.918,158.897,0.703
Hip-Hop,NxWorries,Link Up,51,0.814,100.086,0.526
Hip-Hop,Skizzy Mars,Alcoholics,52,0.763,104.694,0.518
Hip-Hop,Run–D.M.C.,Peter Piper,52,0.424,105.498,0.564
Hip-Hop,Bass Santana,God Damn,55,0.336,140.163,0.577
Hip-Hop,Canserbero,Pensando en Ti,66,0.758,178.589,0.473
Hip-Hop,Wisin & Yandel,Ahora Es,65,0.796,96.012,0.7
Hip-Hop,$uicideBoy$,For the Last Time,56,0.533,140.078,0.23
Hip-Hop,DaVido,Assurance,58,0.799,206.007,0.806
Hip-Hop,B.o.B,4 Lit,51,0.402,85.044,0.261
Hip-Hop,Cartel De Santa,Es de Ley,62,0.699,144.018,0.96
Hip-Hop,A Tribe Called Quest,The Hop,57,0.517,95.523,0.616
Hip-Hop,Larry Hernández,Gente VIP,59,0.8,118.44,0.961
Hip-Hop,Bryson Tiller,Get Mine,55,0.534,99.987,0.427
Hip-Hop,1K Phew,How We Coming,50,0.681,162.042,0.512
Hip-Hop,Snoop Dogg,French Inhale - feat. Mike Posner,59,0.862,80.744,0.411
Hip-Hop,Tee Grizzley,Bloodas 2 Interlude (feat. Lil Durk),51,0.671,149.982,0.439
Hip-Hop,Migos,Commando,55,0.864,114.99,0.439
Hip-Hop,Killstation,Filth,56,0.825,84.149,0.43
Hip-Hop,Wu-Tang Clan,Clan In Da Front,54,0.617,96.051,0.594
Hip-Hop,Night Lovell,Boy Red,56,0.668,119.997,0.136
Hip-Hop,Noname,Montego Bae,54,0.554,151.936,0.69
Hip-Hop,2Pac,Life Goes On,60,0.843,158.465,0.529
Hip-Hop,Ashanti,Say Less (feat. Ty Dolla $ign),55,0.608,99.996,0.59
Hip-Hop,DJ Esco,Psychedelik Smoke,52,0.462,140.003,0.15
Hip-Hop,Dr. Dre,The Watcher,59,0.49,97.591,0.504
Hip-Hop,Ciara,I'm Out,57,0.723,148.113,0.555
Hip-Hop,Jack Harlow,Got Me Thinking,49,0.574,128.093,0.335
Hip-Hop,Spillage Village,Voodoo,52,0.565,137.009,0.535
Hip-Hop,Bryson Tiller,Ten Nine Fourteen,55,0.655,105.096,0.815
Hip-Hop,Metro Boomin,10AM/Save The World - Instrumental,55,0.383,135.974,0.347
Hip-Hop,Rae Sremmurd,"""42"" - From SR3MM",53,0.563,130.039,0.324
Hip-Hop,KAYTRANADA,VIVID DREAMS,58,0.571,117.95,0.26
Hip-Hop,Dom Kennedy,323 Go Crazy,51,0.442,164.026,0.474
Hip-Hop,Rae Sremmurd,Offshore (feat. Young Thug) - From Swaecation,54,0.65,99.951,0.12
Hip-Hop,Injury Reserve,Yo,52,0.649,90.625,0.475
Hip-Hop,Eve,Gangsta Lovin',58,0.826,94.36,0.834
Hip-Hop,Watsky,Moral Of The Story,54,0.624,78.028,0.502
Hip-Hop,Tory Lanez,Karreuche,52,0.547,100.027,0.195
Hip-Hop,Death Grips,The Fever (Aye Aye),53,0.94,80.084,0.225
Hip-Hop,Lary Over,Solo - Remix,64,0.532,98.038,0.369
Hip-Hop,Ghostemane,John Dee,56,0.474,129.999,0.168
Hip-Hop,Sir Mix-A-Lot,Posse On Broadway,50,0.29,173.036,0.525
Hip-Hop,6 Dogs,Think A Lot,54,0.385,140.007,0.308
Hip-Hop,HoodRich Pablo Juan,Zambamafoo,51,0.644,119.992,0.664
Hip-Hop,Sean Leon,Matthew in the Middle (feat. Daniel Caesar),52,0.48,117.079,0.184
Hip-Hop,Brand Nubian,Slow Down,52,0.857,95.879,0.691
Hip-Hop,Night Lovell,THE SUN,56,0.421,130.03,0.093
Hip-Hop,Deltron 3030,Mastermind,51,0.657,94.211,0.25
Hip-Hop,88GLAM,Kawasaki,55,0.527,77.02,0.232
Hip-Hop,Moneybagg Yo,They Madd,51,0.675,131.997,0.493
Hip-Hop,Curren$y,Scarab 38 (feat. Action Bronson),52,0.711,136.317,0.555
Hip-Hop,The Underachievers,Gold Soul Theory,52,0.792,78.885,0.625
Hip-Hop,Tee Grizzley,3rd Person,51,0.659,149.98,0.158
Hip-Hop,Wiz Khalifa,King,54,0.589,149.915,0.498
Hip-Hop,Baby Rasta & Gringo,Me Niegas,64,0.713,173.995,0.882
Hip-Hop,Key Glock,Crazy,52,0.823,138.024,0.845
Hip-Hop,KAYTRANADA,NOTHIN LIKE U (feat. Ty Dolla $ign),59,0.805,104.862,0.769
Hip-Hop,Big Sean,Inspire Me,51,0.674,136.114,0.388
Hip-Hop,Young Dolph,Black Queen (feat. Moma Gabbana),48,0.502,124.166,0.498
Hip-Hop,A$AP Twelvyy,Diamonds,56,0.596,139.778,0.138
Hip-Hop,The Notorious B.I.G.,Things Done Changed,54,0.63,90.905,0.123
Hip-Hop,"Tyler, The Creator",Trashwang,52,0.607,66.854,0.157
Hip-Hop,Tech N9ne,Kick It With Myself,51,0.848,105.07,0.351
Hip-Hop,Tunji Ige,On My Grind,52,0.631,105.026,0.409
Hip-Hop,Young Thug,Never Had It (feat. Young Dolph),51,0.606,105.989,0.205
Hip-Hop,bbno$,benihana,53,0.649,87.512,0.612
Hip-Hop,Zack Knight,Thumka,58,0.801,106.061,0.62
Hip-Hop,Young Thug,Constantly Hating (feat. Birdman),53,0.449,170.075,0.555
Hip-Hop,Lecrae,Cry For You,54,0.353,89.596,0.276
Hip-Hop,Mickey Singh,Phone,56,0.693,91.561,0.55
Hip-Hop,Eminem,Deja Vu,56,0.866,83.997,0.606
Hip-Hop,Death Grips,Death Grips Is Online,52,0.962,146.392,0.415
Hip-Hop,Mary J. Blige,Sweet Thing,54,0.651,79.305,0.691
Hip-Hop,Ugly God,Stop Smoking Black & Milds,52,0.366,77.531,0.184
Hip-Hop,Yella Beezy,My Way Up,52,0.637,121.858,0.674
Hip-Hop,Smino,HOOPTI,52,0.581,100.551,0.313
Hip-Hop,G-Unit,My Buddy,56,0.929,98.259,0.604
Hip-Hop,Curren$y,Restoration (feat. Roddy & St Wiz),52,0.534,172.053,0.394
Hip-Hop,Ludacris,Vitamin D,54,0.667,121.547,0.358
Hip-Hop,Moneybagg Yo,RESET,51,0.691,156.111,0.345
Hip-Hop,Ollie,Lost,57,0.545,129.966,0.269
Hip-Hop,Public Enemy,Don't Believe The Hype,54,0.472,98.425,0.826
Hip-Hop,Usher,More - RedOne Jimmy Joker Remix,63,0.893,125.083,0.794
Hip-Hop,Magic & Bird,R.U.T.S.,50,0.703,140.053,0.322
Hip-Hop,Key Glock,Orville Redenbacher,52,0.671,139.989,0.582
