label,TimbreAvg1
2004,41.64827
2007,44.17455
2007,49.27652
2007,48.20215
2007,44.84279
2007,39.01296
2007,46.65731
2007,48.95858
2007,51.56205
2007,50.84265
2007,44.88967
2007,47.82684
2000,41.01532
2000,40.56903
2000,32.43289
2000,39.5996
2000,46.15121
2000,47.53869
2000,47.38265
2000,48.40066
2000,37.04459
2000,48.64943
2002,47.56131
2002,49.72354
2002,43.53715
2002,51.33849
2002,47.9018
2006,43.98856
2006,43.65832
2006,43.33999
2005,44.28269
2009,40.40892
2010,44.28989
2003,39.311
2007,43.71068
2010,41.1723
2007,43.04262
2007,47.76515
2004,46.15517
2006,44.94515
2006,45.85258
2006,45.54863
2006,44.63858
2006,47.31108
2006,42.4203
2006,46.81564
2006,47.07213
2009,42.34409
2001,43.6336
2005,43.85891
2005,45.92412
2005,41.62007
2005,39.98957
2005,40.82096
2005,47.03678
2007,46.67903
2006,43.92746
2006,45.61101
2006,41.42099
2006,45.09581
2009,41.03444
2009,42.89418
2009,41.33422
2009,44.21163
2009,46.33773
2009,41.42515
2009,39.01437
2009,42.70203
2009,39.12672
2009,41.78772
2007,43.6841
2009,41.3652
2007,50.19188
2007,52.36915
2007,49.54332
2007,48.03315
2007,49.31102
2007,46.29018
2007,49.59276
2007,46.39416
2007,47.57178
2007,52.16869
2007,47.48726
2004,50.75198
2004,50.01791
2004,52.72878
2004,51.09775
2004,51.39412
2004,52.35607
2004,50.60283
2004,52.36713
2004,50.26685
2009,49.14131
2009,42.12372
2009,49.61325
2009,49.76077
2009,50.69992
2009,51.08822
2009,51.59622
2009,44.63002
2009,50.98657
2009,50.28319
2009,51.25991
2009,51.57745
1979,47.39721
1979,44.72298
1979,31.05738
1979,40.37072
1979,37.05533
1979,36.3383
1979,48.14751
1979,45.00976
1979,47.51219
1979,48.92943
1979,45.12124
1979,38.99522
1980,38.97581
1994,35.44671
1994,35.29561
1994,29.81454
2004,37.90714
2004,39.9868
1988,40.37668
2000,42.33614
2000,43.02927
2000,41.63628
2000,41.93934
2000,43.85896
2000,45.5976
2009,38.26307
2009,34.95684
2009,36.85512
2009,36.59158
2009,34.14323
2009,36.64764
2009,39.23699
2008,34.08475
2003,40.97577
2008,40.22007
2003,41.42348
2008,40.01642
2008,39.26484
2003,39.14112
1990,36.5566
1990,28.18756
1990,30.69148
1990,31.95819
1999,39.35865
1999,40.78996
1999,33.63561
1999,38.73991
1999,39.46518
1999,35.23103
1995,41.61623
1998,42.33203
1991,40.91832
1989,34.78806
1991,42.49325
2006,30.30552
2006,31.71365
2006,34.53088
2006,22.73643
1989,32.67498
1993,34.88671
1994,39.50274
1996,37.52989
1996,42.91301
1996,39.87607
1996,41.31497
1997,28.63517
1997,40.78109
1997,35.5005
1997,39.47275
1997,36.86146
1990,37.17854
2006,28.72944
1991,39.57312
1998,42.54035
1998,44.54708
1998,45.08235
1998,41.71926
1998,44.49725
2008,44.7462
2008,46.55237
2008,46.37129
2008,48.81575
2008,44.44947
1986,46.39751
2006,47.33926
2003,43.264
2003,42.8753
2003,45.1961
1994,46.61628
1994,41.43424
2003,44.71676
2003,46.84353
1998,26.83544
1997,45.32986
1997,46.34628
1997,46.03374
1997,45.97357
2004,45.27143
2004,45.93134
2004,45.61487
2004,38.2682
2004,44.13374
2004,45.82891
2001,47.53603
2001,45.75679
2001,43.77992
2001,45.46046
2001,47.96801
1994,42.50566
2004,47.55656
1997,47.24439
1998,47.33839
2004,47.22752
1998,41.64489
2003,38.51395
2003,39.11238
2000,43.75497
2003,47.45323
2000,45.48775
2005,39.52977
2005,48.95163
2007,50.07821
2007,48.69005
2007,45.87607
2007,50.26913
2007,46.25541
2005,39.48435
2005,38.77964
2004,43.85772
2005,40.83241
2005,47.38432
2005,41.90044
2005,46.50866
2005,45.50385
2005,44.6664
2005,44.05253
2005,48.74403
2005,49.37504
2005,44.6266
2005,46.64658
2005,48.68114
2005,38.91341
2005,43.83786
2005,39.4747
2005,41.0931
2005,47.08769
2005,47.35533
2005,48.57801
2005,41.75436
2005,44.70766
2005,46.50773
2004,48.68152
2005,43.4764
2004,46.70304
2005,48.17597
1986,35.119
1986,39.86322
1986,37.46646
1986,34.53008
1983,52.42724
1984,48.12198
1983,49.45329
2005,48.16895
1996,53.10474
1983,49.46529
1984,53.8376
1983,49.02612
1997,49.63284
1996,49.76298
1983,48.82963
1984,48.18662
2000,50.108
2000,51.2829
2000,49.98905
2005,53.26633
2005,52.001
2005,53.91851
2005,54.45738
2005,54.41583
2005,52.97944
2005,48.62267
2005,53.85667
2005,51.46892
2005,52.78202
2005,53.82324
2005,43.85055
2003,44.98431
2003,43.59088
2003,44.90034
2003,44.02733
2003,46.17968
2003,45.4171
2003,45.22703
2003,46.44689
2003,42.01731
2003,52.01765
2003,45.047
2003,40.42527
2003,48.25098
1970,34.7016
1970,28.78336
1970,31.45511
1970,30.82186
1970,34.67276
1970,32.18392
1970,43.6052
1970,36.20043
1970,39.11319
1970,35.04324
1970,30.23316
1970,39.03542
1970,37.2372
1970,34.01068
1970,37.48322
1970,35.65336
1970,37.41427
2009,41.34653
2007,39.51512
2007,39.02115
2007,36.84599
2003,29.90653
2003,31.81953
2003,35.78765
2003,33.66887
2003,31.06581
2003,33.90828
2003,35.55898
2003,30.5945
1995,35.20393
1995,33.99018
1995,38.87424
1995,40.52689
1995,32.74971
2000,40.22515
2000,41.7456
2000,44.30025
2000,38.92768
2000,42.36487
2000,35.54314
2000,38.43055
2000,44.58658
2003,27.827
2005,31.00424
2005,33.00844
2005,23.28879
1997,38.1552
2003,27.38456
2000,37.37287
2005,24.34682
2005,36.94942
1997,30.16934
1997,41.22401
1997,42.37882
1997,35.31858
1997,41.532
1997,38.85496
1997,42.87323
1997,38.36948
2008,50.16207
2006,36.81802
2006,38.45526
2006,37.42102
2006,34.56496
2006,41.53849
2006,36.9347
2006,36.45042
2006,38.05013
2006,38.81523
2006,35.76117
2006,41.60555
2006,37.69266
2001,43.18873
2001,28.92664
2001,43.51923
2001,46.69555
2001,43.92767
2001,47.51268
2001,43.79549
2001,44.58605
2007,44.11684
2001,46.48733
2001,41.90521
2001,37.82614
2007,49.27199
2001,45.38371
2007,46.639
2001,45.69335
2007,46.32009
2007,48.49536
2007,43.89708
2007,32.9306
1996,43.7678
2001,37.30558
2004,44.66562
2001,48.32118
2000,39.95038
1999,35.44243
2007,48.95857
2007,49.13291
2007,50.03853
2007,46.88505
2007,47.9907
2007,43.2693
2007,45.90888
2007,50.04342
2007,40.46346
1999,40.3467
2002,43.82927
2002,45.71642
2002,46.75702
2002,43.72446
2002,47.32542
2002,46.09153
2002,42.35459
2002,47.0676
2002,43.85121
2002,44.5718
2002,45.8363
2002,44.83082
2002,42.85833
2000,29.3796
2000,43.14208
2000,48.14212
2000,45.52806
2000,41.34826
1999,42.43332
2001,42.58372
2000,42.67175
2000,44.60606
2000,45.51577
2007,48.52727
2004,48.49177
2004,46.82128
2004,45.01914
2004,46.41749
2004,45.58131
2004,46.57829
2004,45.40299
2004,45.74623
1963,34.18894
1963,38.36991
1963,28.09368
1969,27.85023
1969,32.14001
2006,42.08134
2006,35.45593
1995,31.7835
1994,40.72896
1994,35.98559
1995,38.95302
1995,38.31277
2004,48.91536
1998,43.69453
1998,43.69472
2004,40.18355
2004,33.07866
1964,33.58103
1999,33.97528
1970,37.38
1990,35.82011
1995,39.3673
1966,41.72918
2008,39.11131
1966,38.48249
1966,40.04889
1964,29.07441
1966,42.29592
1991,33.28483
1963,32.13829
1964,29.52269
1964,42.74769
2007,37.04523
1997,33.61033
1997,29.25138
1997,33.61721
1997,34.80772
1997,35.4806
1995,38.22651
1995,33.65889
1995,28.01314
1995,30.26709
1995,31.01216
1995,44.3058
1995,43.17484
1995,38.29651
2008,32.29435
2008,27.81477
2008,23.79554
2008,18.6198
2008,25.5898
2008,27.09887
1998,41.98809
2003,46.68941
1991,49.30058
1995,41.16021
1991,47.76418
1991,46.51312
1992,28.81222
2003,46.51813
1994,39.50117
1995,48.85524
1995,47.26981
2003,49.67289
1992,49.82539
1995,48.987
2004,49.92671
1989,50.53631
1989,43.32117
1997,50.16153
1989,49.6693
1991,51.66997
1989,53.8185
1989,51.06395
1990,51.72488
2000,50.86932
1989,51.25226
1990,53.13776
1990,49.04622
1989,51.70197
1989,49.32384
1989,47.72929
1992,46.65159
1987,45.86631
1987,45.54633
1989,47.83139
1987,35.81407
1985,44.12791
1989,42.873
1985,43.00549
1987,44.5205
1987,43.70553
1986,42.44872
1987,45.39026
1987,43.21371
1986,45.83888
1986,46.35797
1986,44.97052
1986,47.17668
1986,46.26208
1986,47.8687
1986,46.82708
1985,44.97549
1985,48.41221
1985,46.87145
1985,47.91139
1985,46.7014
1985,47.09444
1987,46.15885
1987,45.55525
1991,48.77433
1987,49.25752
1987,44.83598
1987,48.27919
1987,48.49057
1984,47.5792
1984,45.04333
1984,46.92164
1984,47.9094
1984,47.61993
1984,47.20706
1984,47.94579
1984,47.65304
2004,49.63774
2004,49.98592
2004,47.79591
2004,50.4178
2004,49.47294
2004,50.59557
2004,51.84754
2005,49.99998
2005,50.02428
2005,50.43483
2005,49.82409
2005,47.95669
2005,50.64138
2005,48.939
2005,49.48918
2005,49.27554
2005,50.96722
2005,40.6904
2003,33.49182
2001,36.69888
2003,41.05209
2003,40.93846
2003,38.04921
2003,39.92342
2003,37.39733
2003,39.5812
2003,36.00966
2003,39.47946
2003,39.42888
2001,33.37544
2001,33.1453
2001,34.3093
2001,36.51911
2001,32.69148
2001,36.30272
2001,33.54982
2001,36.01689
2001,33.06443
2001,31.81634
2001,24.69091
2001,33.84082
2003,42.72674
2006,50.32744
2006,51.56808
2006,48.27205
2006,49.35239
2006,50.78416
2006,51.18502
2008,31.82961
2008,37.09151
2008,38.36729
2008,41.56043
2008,34.27537
2008,32.68788
2008,29.6982
2008,38.87184
2008,35.90209
1997,37.10501
1998,41.22934
1967,42.27677
1967,46.07519
1967,46.01404
1967,44.32477
1967,46.29248
1968,45.06054
1968,48.08042
1989,34.71188
2000,48.68489
2000,38.44146
1967,50.30994
1968,46.84389
1967,45.09495
2000,44.52165
2000,43.58756
1968,49.55663
2004,45.2849
2004,48.03691
2004,43.60985
1986,49.53068
1996,38.59412
2002,44.10533
1991,43.32654
1990,36.76423
1990,42.01758
2000,44.95026
2000,45.1335
2005,43.38911
2000,45.88837
2006,43.68569
2004,29.18454
1986,31.63958
1978,42.90344
1978,41.61213
1978,37.97815
1978,39.51978
1978,43.40345
1978,38.7317
1992,38.07149
1982,39.03131
1982,46.90133
1982,41.11565
1982,32.00792
1983,46.11403
1980,47.05707
1980,41.84307
1980,40.89006
1980,44.78568
1980,44.29465
1980,46.03738
1980,44.72621
1980,47.24282
1980,46.0715
1977,40.50863
1981,45.7997
1980,44.0031
1980,46.4897
1982,47.14555
1982,44.00572
1982,44.31312
1982,44.8857
1982,43.73363
1982,39.60937
1982,46.42221
1982,44.64087
1982,44.99992
1981,46.5
1981,46.60631
1981,46.2422
1981,45.7648
1981,44.42894
1981,45.23799
1981,45.72325
1981,46.39201
1981,44.53898
1980,43.68778
1977,44.84991
1992,36.10662
1977,42.11988
1977,41.75751
1977,41.31322
1977,43.46254
1977,42.03268
1975,38.47385
1977,44.50641
1992,39.71083
1977,36.22732
1977,39.96773
1977,43.45457
1977,41.36232
1975,34.52103
1975,40.64567
1975,39.46029
1975,38.50563
1975,40.98695
1975,39.38217
1975,38.66774
1975,36.70622
1975,39.12449
1983,46.94104
1983,46.12058
1983,45.97223
1983,44.77536
1983,45.64218
1983,45.98562
1983,47.45856
2005,49.2898
2005,48.65583
2005,46.00014
2005,49.49073
2005,50.12057
2005,47.16361
2005,49.42175
2005,47.15479
2005,49.66568
2005,47.47826
2005,46.28084
2001,51.41464
2001,53.30166
2001,53.863
2001,45.1688
2001,44.11881
2001,50.39992
2001,53.91772
2001,52.84158
2000,47.77951
2002,53.00163
2008,43.67763
2008,38.07507
2008,44.64416
2008,44.39529
2008,41.07254
2008,45.35229
2008,40.68293
2005,47.56321
2005,43.27402
2005,46.33323
2005,43.85391
2005,29.4792
2005,45.31361
2005,45.13809
2005,45.35263
2005,43.0313
2006,41.55974
2006,42.98973
2006,42.14742
2006,44.84074
2006,43.83977
2006,32.88655
2006,43.3006
2006,40.23615
2006,44.24333
2007,47.16463
2007,46.9932
2007,42.9149
2007,44.92064
2007,46.87819
2007,45.43896
2007,45.68324
2007,45.50803
2007,46.54585
2007,46.27865
2007,45.92716
2007,44.5495
2007,44.18378
2007,47.86133
2003,43.54276
2007,46.28226
2007,45.78122
2003,42.76368
2007,46.71529
2007,46.62532
2003,46.98666
2003,47.13936
2003,45.24292
2003,45.70705
2003,46.14943
2003,46.10086
2003,45.01655
2003,45.45537
2003,45.11848
2003,44.72408
2003,44.32479
2003,46.23663
2003,45.2873
2003,44.81752
2003,47.06484
2004,46.26384
2003,44.31644
2003,41.56451
2009,48.7109
2005,28.4121
2005,43.28049
2005,43.72007
2005,35.18339
2005,43.07077
2005,42.85661
2005,32.21524
2005,35.25894
2005,38.25198
2005,35.14672
2005,47.38935
2005,44.73207
2002,37.64645
2007,41.99925
2007,47.00351
2007,45.53054
2007,46.45729
2007,43.72973
2007,41.13004
2007,41.11074
2007,44.0411
2007,39.10748
2007,42.29314
2003,31.18483
2003,32.02506
2003,45.0428
2007,47.85768
2006,49.72497
2006,49.50167
2008,47.49044
2008,50.32094
2008,43.29958
2008,45.48851
2008,35.14259
2008,48.23004
2008,44.07459
2008,47.33266
2008,47.61834
2008,48.60443
2008,47.68209
2008,44.92424
2005,45.3095
2005,43.86647
2005,42.05541
2005,45.21332
2005,44.62826
2005,45.20805
2005,45.61968
2005,46.32437
2005,46.48922
2005,44.59845
2005,36.76663
2005,45.57741
2005,47.59893
2005,45.66388
2005,43.5383
2005,47.2463
1997,48.51858
2002,51.90393
2002,51.69694
2007,49.58415
2002,50.83687
2002,51.81519
2002,49.1693
2007,47.71859
2007,42.3878
2006,46.4699
2006,48.02679
2006,48.72454
2006,50.60992
2002,50.11675
2008,49.1042
2008,51.73178
2008,36.31061
2008,44.79716
2008,49.44518
2008,48.25001
2008,44.00619
2008,51.46522
2005,48.61686
2005,46.98931
2006,50.55437
2006,48.23352
2006,42.13702
2006,50.95321
2006,47.38007
2006,38.04907
2006,48.43914
2006,49.28995
2006,50.65719
2006,51.61253
2006,47.33887
2006,45.27171
1998,49.42614
1998,49.1323
1998,45.90437
1998,47.80568
1998,41.19578
1998,37.61908
1998,47.25597
1998,43.20893
1998,47.9258
1998,46.34818
1998,45.33134
1998,45.24632
1998,46.04781
1998,42.92776
2006,49.22214
2006,46.35567
2006,47.33605
2006,49.56484
2006,42.55387
2006,48.37459
2006,40.60424
2003,41.53198
2005,48.98941
2005,47.23163
2005,48.11659
2005,46.65773
2005,48.16601
2005,42.69256
2005,46.51669
2005,46.17571
2005,44.63779
2005,48.68391
1990,37.66582
1935,34.75183
2006,35.27013
1990,34.06822
1990,38.96844
1990,37.1313
1990,35.63036
1990,42.11661
1990,42.54823
1990,36.33976
1990,38.79551
1999,37.2006
2002,34.17794
2002,35.83419
1996,36.65764
1990,36.37689
1996,32.93825
1990,35.20265
1934,33.48284
1934,34.28552
1934,36.7933
1935,33.48671
2002,34.84831
1990,44.30967
1934,34.36676
2008,34.49208
2006,46.98632
2008,33.42862
2008,30.07911
2006,34.70203
2006,46.43288
2008,47.68001
2006,47.29052
2008,44.87163
2008,39.44249
2006,39.77047
2008,39.46492
2008,33.20595
2008,46.9752
2008,45.2081
2008,50.24919
2008,45.86589
2008,48.85272
2008,49.92343
2008,50.71851
2008,52.18868
2008,46.47122
2008,49.30536
2008,47.40875
2008,47.29647
2008,50.67132
2005,46.89553
2006,51.77169
2005,42.61379
2005,43.29189
2005,32.14107
2005,44.06882
2006,48.07482
2005,47.38488
2005,49.00972
2005,46.76374
2006,39.20335
2005,46.67792
2005,50.77244
2005,39.77421
2008,47.51722
2008,48.99112
2008,49.30675
2008,48.40398
2008,45.06072
2008,43.96474
2005,38.62813
2005,49.57004
2005,48.30698
2005,50.30921
2005,50.52506
2005,47.35947
2005,51.99744
2005,46.84847
2005,46.42469
2005,51.70842
1995,50.6498
1995,46.28531
1995,45.6082
1995,48.27101
1995,44.95869
1995,48.88892
1995,39.44826
2010,43.44487
2010,45.42165
2010,41.72669
2010,42.54104
2010,42.88402
2009,41.62422
2010,39.69344
2010,39.20989
2008,45.52895
2000,38.14554
2005,45.44577
2006,43.95102
2004,50.89536
2000,41.72109
2000,50.42527
2000,47.44243
2006,43.65909
2009,36.38557
1997,34.33518
1997,37.97537
1997,38.86196
1997,35.25018
1997,37.50157
1997,27.5955
1997,41.0526
1997,44.61824
2004,42.78951
2004,27.66625
2004,39.49564
2004,49.24926
2004,47.77203
2006,41.20628
2006,38.57895
2006,36.07456
2006,34.62906
2006,49.06171
2006,41.00564
2006,41.15332
2006,35.2486
2009,33.28222
2009,45.84877
2009,33.80111
2009,36.75181
2009,49.30418
2002,48.09088
2002,45.88871
2002,25.59529
2002,40.69972
1999,32.88902
1999,38.70301
1999,44.36704
1999,38.97973
2002,43.67774
2002,38.6218
2002,21.49123
2002,39.59241
2002,39.78908
2002,38.22005
2002,32.14889
2002,32.56053
2002,25.332
1995,45.98443
1995,39.282
1998,46.11167
1998,42.205
1998,43.58478
1998,46.04555
1998,39.3527
1998,46.37804
1998,43.95028
1998,47.15401
1998,47.86968
1998,44.85683
1998,45.00179
2007,41.45751
2009,44.35544
2003,38.06755
2003,38.02068
2003,48.05487
2003,29.81879
2003,39.76577
2003,38.02755
2003,43.96944
2003,42.20614
2003,48.07284
2003,35.12982
2003,43.95262
2003,44.92863
2003,47.22299
2003,31.73818
2003,40.56105
2003,39.61203
2003,35.67014
2003,39.1213
2003,38.943
2003,28.86711
2003,45.18192
2003,42.73345
2003,42.74365
2007,35.51425
2007,42.36324
2007,26.79825
2007,42.81046
2007,35.65558
2007,37.84075
2007,38.74751
2007,39.51575
2007,35.72327
2007,34.90513
2007,40.71159
2009,41.93944
2009,37.92932
2009,31.83831
2009,44.91706
2009,46.0516
2005,33.08064
2005,36.47831
2005,39.71415
2005,31.96886
2005,40.24462
2005,39.65925
2004,36.52168
2005,36.36128
2005,42.06522
2005,41.01858
2005,36.55951
2005,35.49136
2005,39.94959
2003,43.85865
2003,44.89178
2003,46.07527
2003,39.68037
2003,33.75463
2003,37.14002
2003,35.04914
2003,48.78169
2003,48.25198
2003,49.6944
2003,32.69717
2003,30.3933
2003,46.49567
2004,48.33875
2007,40.20936
2007,48.22733
2007,49.86577
2007,43.97298
2007,46.36386
2007,46.45464
2007,50.9325
2007,48.73234
2007,47.56013
2004,49.89792
2004,50.69638
2009,46.87538
2004,44.49429
2007,49.50082
2007,44.19768
2007,46.48701
2007,42.98586
2007,50.62553
2008,48.95771
2009,46.83756
2004,53.0499
2006,49.45078
2004,49.57093
2008,49.58768
2008,48.24335
2008,51.67295
2008,51.94672
2008,52.31133
2008,49.81756
2008,43.08523
2008,53.32448
2008,44.4751
2008,45.10096
2008,48.40637
2008,46.83235
2008,47.21376
2008,41.60942
2008,47.9096
2008,44.47707
2008,42.43344
2008,49.26316
2008,45.40638
2008,48.76605
2008,49.33675
2008,43.62113
2008,46.99111
2004,45.4963
2007,45.72496
2008,48.85293
2008,43.57906
2008,50.10266
2008,43.15473
2008,50.07215
2008,50.60856
2009,45.25412
2009,45.59945
2009,47.90104
2008,40.76451
2005,47.0768
2005,52.20391
2005,49.01247
2005,48.73174
2005,48.43773
2005,37.69001
2005,45.21917
2005,44.47792
2005,37.33679
2005,42.76382
2005,44.22593
2005,41.15464
2005,47.40166
2004,45.55146
2005,45.39639
2005,38.01374
2005,41.42696
2005,46.07462
2007,50.35324
2008,45.28252
2008,47.93535
2008,47.30673
2008,41.50342
2009,46.93565
2004,47.69561
2005,49.03342
2008,43.53912
2008,46.80604
2008,45.94818
2008,47.788
2008,45.72432
2007,45.08855
2008,47.68525
2008,45.02972
2008,43.0646
2008,47.63024
2007,45.31265
2007,46.98413
2007,44.54244
2007,33.82764
2007,46.6208
2007,42.69208
2007,46.38485
2007,47.74813
2007,44.03888
2007,46.67337
2007,40.08071
2007,46.5051
2007,46.06424
2007,48.83532
2007,46.87939
2007,46.76198
2007,48.42944
2007,49.04308
2007,48.12491
2007,47.69895
2007,48.16353
2007,51.70638
2007,48.86334
2007,50.54717
2007,51.23727
2006,36.43206
2006,32.4983
2006,17.05765
2001,26.46981
2001,41.05789
2000,45.06708
2000,41.13523
2000,41.75585
2001,42.71751
2001,41.35356
2001,42.68659
2001,32.62273
2001,25.92384
2001,45.19871
2001,41.20651
2001,43.12751
2001,39.5479
2009,36.22522
2008,48.28107
2002,41.0335
2006,44.09365
2006,47.26925
2006,45.95842
2006,43.56337
2001,40.04089
2002,46.18484
2002,43.04309
2009,42.89158
2009,44.53757
2009,47.03422
2009,41.61763
2009,47.64085
2009,45.9368
2006,44.42661
2006,42.27274
2006,31.02923
2006,46.8714
2006,42.48909
2006,43.04716
2006,32.87064
2006,42.17697
2006,44.44198
2006,43.49198
2006,41.03843
2006,34.50495
2006,28.12505
2006,42.34107
2001,36.90042
2002,38.53754
2002,39.84688
2002,40.44606
2000,41.85619
2002,42.63106
2002,39.82899
2002,41.79599
2002,38.02158
2002,32.37405
2002,38.89096
2001,43.66767
2002,29.9019
2002,30.48781
2002,37.74784
2007,32.23083
2007,32.70018
2007,30.58357
2007,35.43587
2007,37.7223
2007,33.35815
2007,33.33024
2007,39.0019
2007,31.27446
2007,36.17531
2008,36.10596
2007,35.01978
2008,34.09654
2008,34.42547
2008,33.71571
2008,40.64738
2008,29.72692
2008,34.82097
2002,40.16681
2002,49.82205
2004,28.52545
2004,46.45733
2004,41.64592
2006,46.21447
2006,37.36087
2006,41.65675
2006,35.06794
2006,49.45808
2006,37.45762
2006,48.29395
2003,40.39973
2003,45.66646
2003,48.04208
2003,50.08804
2003,48.51299
2002,47.44213
2002,47.89764
2003,53.02346
2003,38.32667
2003,35.83131
2002,38.73902
2003,47.01252
2003,47.25967
2003,44.27971
2003,48.59301
2000,49.47135
2000,37.82238
2000,50.07428
2006,46.97026
2006,50.16457
2006,48.10573
2006,51.05791
2006,47.65326
2006,49.26
2006,49.09221
2006,48.42474
2006,49.2851
2006,43.12959
2002,37.10558
2002,30.71758
2003,37.84831
2002,31.48111
2003,50.97822
2002,51.48554
2002,50.57373
2002,51.27127
2002,50.74399
2002,52.59941
2002,50.62065
2002,50.44096
2002,51.23476
2002,51.82286
2002,50.05672
2002,50.17088
1965,26.8957
1985,30.94452
1965,31.22891
1985,28.67353
1965,36.28703
1985,37.48113
1990,29.68881
1965,36.97982
1990,39.66374
1985,38.80083
1985,44.41932
1985,31.89174
1996,33.2183
1965,28.06739
1965,43.91055
1994,38.36782
1996,43.94653
2001,38.54613
2001,43.09741
2001,44.63074
2004,41.73286
2002,41.77366
2001,42.26852
2001,45.51021
2001,47.77469
2001,41.15557
2001,41.228
2001,47.12886
2001,36.65353
2001,43.43174
2001,46.37357
2002,50.48532
1998,38.9473
1998,38.76016
1998,42.10968
1999,42.26254
1998,40.25698
1998,37.89702
1998,35.27771
1998,35.85474
1998,41.72179
1998,38.08826
1998,40.82575
1998,38.29766
2000,47.33584
2005,48.12338
2002,47.00517
1994,42.06945
1994,38.51399
1997,43.60354
1997,44.70533
1997,39.52863
1997,41.47195
1997,42.50362
1997,41.16879
1997,39.37646
1997,36.98784
1997,42.61377
1997,47.32372
1997,45.58665
1997,28.6052
2003,42.89064
2003,45.6251
2003,43.86807
2001,47.31101
2003,45.86252
2003,45.74989
2003,44.77981
2006,52.29913
2006,47.81858
2006,51.92323
2006,52.058
2006,49.51477
2006,50.96397
2006,48.59979
2006,46.71737
2006,48.45238
2006,50.44634
2006,51.89538
2004,48.37487
2006,50.98274
2006,50.22161
2006,52.07706
2006,48.92654
2006,49.26076
2003,45.68622
2003,45.54092
2003,48.35669
2003,46.11703
2003,49.76544
2003,47.91382
2003,48.28162
2003,46.08473
2003,47.32846
2003,44.35197
2003,47.74022
2003,49.39705
2003,46.91448
1999,48.84967
2006,47.72542
2008,49.78929
2008,48.42549
2008,47.84169
2008,51.2546
2008,53.07384
2008,52.17902
2008,52.49356
2008,51.14542
2008,52.12379
2006,47.55
2006,50.58774
2006,46.60059
2006,45.7971
2006,45.1589
2006,50.94535
2006,47.23765
2006,49.585
2006,50.58669
2006,51.62557
2006,49.45745
2006,49.39548
2006,49.73068
2006,46.69847
2006,48.80903
2006,46.48457
2006,49.71006
2006,49.44373
2006,50.60372
2007,34.95501
2007,38.31959
2006,33.7615
2008,40.83797
2001,41.23857
2008,34.12748
2009,37.75647
2009,38.6541
2004,37.35717
2007,42.03491
2002,38.49555
2006,37.92637
2002,39.11076
1991,46.28534
1991,46.284
2006,53.7488
1992,49.04645
1992,38.54115
1992,48.31071
1992,48.91841
1992,49.19427
1992,46.41037
1992,49.85862
1992,38.60869
2004,52.5159
1999,50.1603
2004,45.21771
2004,46.10266
2004,51.49801
2004,51.69714
2004,49.77189
2004,48.28632
2004,49.70395
2004,52.92008
2004,50.30017
2006,45.20467
2006,44.89026
2006,43.97509
2006,46.2662
2006,42.09043
2006,48.81897
2006,41.8591
2006,46.52427
2006,44.95865
2001,38.9846
2001,42.60785
2001,34.81138
2000,38.58178
2000,43.02971
2000,43.01438
2000,41.20574
2000,39.62663
2000,45.36518
2000,46.48929
2000,43.55259
2000,39.84692
2000,41.8029
1998,39.19988
1998,36.99015
1998,37.62415
1998,41.34365
1998,40.0156
1998,41.41373
1998,39.69092
1998,36.75529
1998,40.52915
1998,25.32459
2007,38.27503
2007,34.04864
2007,41.97985
2007,42.99072
2007,35.44669
2007,45.57233
2007,39.49095
2007,41.51801
2007,35.67902
2007,43.93974
2007,44.58832
2005,42.64973
2005,48.49925
2008,47.09467
2008,49.12936
2008,30.18438
2008,38.26689
2004,38.44439
2004,46.15566
1995,43.83982
1995,36.91235
2007,42.03257
1998,44.17789
1998,42.97269
1998,42.97267
1998,48.31454
2004,50.98057
1999,38.17611
2006,45.37661
2006,40.07328
2006,41.13679
2006,40.22279
1999,43.55947
1995,49.71465
2002,49.19614
1998,50.58587
2003,44.11023
1998,47.99251
1989,29.4708
1989,22.84901
1998,41.65914
1989,25.67007
1999,44.53666
1999,46.63068
1999,43.51189
1999,43.20915
1999,46.75694
2001,35.41226
2001,40.62524
2001,39.72559
2001,38.52877
2002,37.07107
2002,40.32591
2002,39.78985
2005,38.29181
1998,45.47172
1996,47.97075
1994,40.93735
2002,50.86453
2002,50.09747
2002,48.72258
2002,51.85599
2002,46.71795
2002,50.95771
2002,51.19411
2002,51.67683
2002,51.24884
2002,50.84816
2002,52.27689
2002,52.87361
2002,51.12477
2003,45.19168
2002,48.53622
1999,38.1134
2008,31.12184
2008,36.4203
2008,33.99796
2008,35.69443
2008,31.39113
2008,31.52669
2003,39.17846
1996,37.01145
1996,33.50024
1996,41.46098
1996,35.45522
1996,39.97899
1996,41.99433
1996,46.29626
1996,34.70366
1996,43.15652
1996,45.64713
2005,43.04933
2005,36.82753
2005,42.76307
2005,35.97264
2005,40.31618
2005,41.28779
2005,44.15146
2005,41.26861
2005,40.39632
2005,47.05822
2009,41.62455
2009,35.45948
2009,47.58566
2009,42.06762
2009,41.95198
1991,38.56382
1991,38.94858
1991,35.70583
1991,31.94784
1991,30.42448
1991,28.38034
1991,36.73129
1991,37.59053
1999,28.45848
2003,42.34322
2003,45.28229
1991,46.88371
2003,43.96938
2001,43.08596
1997,45.75809
1997,42.00167
1997,40.3748
1997,40.80039
1997,45.28
1997,41.36232
1997,47.7297
1997,40.30056
1997,42.85302
1997,44.56227
1994,45.10629
